COUNTRY,EDATE,PARTY,PERVOTE,VOTEEST,PRESVOTE,ABSSEAT,TOTSEATS,PROGTYPE,PER101,PER102,PER103,PER104,PER105,PER106,PER107,PER108,PER109,PER110,PER201,PER202,PER203,PER204,PER301,PER302,PER303,PER304,PER305,PER401,PER402,PER403,PER404,PER405,PER406,PER407,PER408,PER409,PER410,PER411,PER412,PER413,PER414,PER415,PER416,PER501,PER502,PER503,PER504,PER505,PER506,PER507,PER601,PER602,PER603,PER604,PER605,PER606,PER607,PER608,PER701,PER702,PER703,PER704,PER705,PER706,PERUNCOD,TOTAL,RILE,PLANECO,MARKECO,WELFARE,INTPEACE
33,1/3/1979,33320,30.4892851280103,0,99.99,121,350,1,0.391134289439374,0,0,4.04172099087353,0.130378096479791,0.521512385919166,2.47718383311604,0.91264667535854,0.391134289439374,0,1.95567144719687,2.9986962190352,2.86831812255541,0,3.65058670143416,0.651890482398957,6.77966101694915,0.391134289439374,3.38983050847458,0,0.91264667535854,0.521512385919166,1.4341590612777,0,0,0,2.86831812255541,0,3.78096479791395,5.60625814863103,3.52020860495437,0.782268578878748,1.30378096479791,0,0.130378096479791,1.4341590612777,2.9986962190352,3.25945241199479,11.4732724902216,0,2.47718383311604,0,0.260756192959583,0,0,0.260756192959583,5.21512385919166,1.17340286831812,0.651890482398957,0,5.47588005215124,0.130378096479791,3.65058670143416,1.5645371577575,1.69491525423729,5.60625814863103,0.260756192959583,767,-10.6910039113429,5.47588005215124,1.30378096479791,14.7327249022164,0.651890482398957
33,1/3/1979,33430,35.0469785622375,0,99.99,168,350,1,2.02808112324493,0,0,5.77223088923557,0,0.62402496099844,2.96411856474259,1.40405616224649,0,0,4.05616224648986,1.71606864274571,0.93603744149766,0,1.5600624024961,0.93603744149766,7.33229329173167,0,0.31201248049922,1.09204368174727,2.34009360374415,3.27613104524181,1.5600624024961,0.15600624024961,0.15600624024961,0.31201248049922,6.2402496099844,0,4.36817472698908,6.55226209048362,0.15600624024961,0,2.34009360374415,0,0.93603744149766,0.78003120124805,3.74414976599064,2.65210608424337,9.51638065522621,0,3.1201248049922,0,0.15600624024961,0,0,0,5.61622464898596,0.78003120124805,0.46801872074883,0,0.15600624024961,0,6.55226209048362,0.62402496099844,1.09204368174727,3.43213728549142,2.18408736349454,641,0.468018720748827,4.99219968798752,3.43213728549142,12.1684867394696,0.62402496099844
33,1/3/1979,33610,6.45942144970121,0,99.99,9,350,2,0,0,0,0,0,0,0.862068965517241,0,0,0,2.58620689655172,0,0,0,1.72413793103448,0,4.31034482758621,0,0,3.44827586206897,5.17241379310345,3.44827586206897,0,0,0,0,5.17241379310345,0,0,6.03448275862069,0,0,11.2068965517241,0,0,0,0,2.58620689655172,18.1034482758621,0,1.72413793103448,0,0,0,6.03448275862069,0,12.0689655172414,0,0,0,4.31034482758621,0,5.17241379310345,0.862068965517241,1.72413793103448,3.44827586206897,0,116,12.0689655172413,3.44827586206897,14.6551724137931,20.6896551724138,0
33,1/3/1979,33611,2.68664743258922,0,99.99,8,350,3,0.36563071297989,0,0.182815356489945,0.36563071297989,0.36563071297989,0.36563071297989,1.82815356489945,3.10786106032907,0,0,1.64533820840951,1.09689213893967,2.92504570383912,0.548446069469835,13.1627056672761,0,14.0767824497258,0.182815356489945,1.82815356489945,2.19378427787934,5.11882998171846,0.914076782449726,1.27970749542962,0,0,0.182815356489945,4.20475319926874,0,6.94698354661792,3.10786106032907,0.182815356489945,0,6.21572212065813,0,0.914076782449726,0.914076782449726,3.10786106032907,0.914076782449726,6.21572212065813,0.73126142595978,2.74223034734918,0,0,0,0.548446069469835,0,0.914076782449726,1.27970749542962,1.09689213893967,0,0.548446069469835,0,2.74223034734918,0.182815356489945,0.182815356489945,2.0109689213894,2.55941499085923,547,8.22669104204753,2.37659963436929,8.40950639853748,7.12979890310786,0.73126142595978
33,1/3/1979,33901,0.48,0,99.99,1,350,3,0.522193211488251,0,2.87206266318538,0.261096605744125,2.61096605744125,0.522193211488251,1.30548302872063,4.69973890339426,0.261096605744125,0,4.17754569190601,3.91644908616188,0.522193211488251,0,18.798955613577,0,2.34986945169713,0,0.261096605744125,0,0.783289817232376,1.0443864229765,0,0.783289817232376,0,0.261096605744125,5.74412532637076,0,2.61096605744125,2.61096605744125,0,0,0.783289817232376,0.261096605744125,0.261096605744125,4.96083550913838,0,2.87206266318538,5.22193211488251,0,6.52741514360313,0,0,3.39425587467363,0,0.783289817232376,0,0.261096605744125,1.56657963446475,0,6.78851174934726,0,0,0.261096605744125,0.522193211488251,2.088772845953,6.52741514360313,383,-23.4986945169713,1.0443864229765,0.783289817232376,8.09399477806789,3.1331592689295
33,1/3/1979,33902,1.651577723722,0,99.99,7,350,1,0,0,0,0,0,0,0,0.182481751824818,0,0,3.46715328467153,6.2043795620438,0,0.912408759124087,15.5109489051095,0,0.182481751824818,0.182481751824818,0.182481751824818,0,0.182481751824818,0.912408759124087,2.00729927007299,0.547445255474452,0,0,1.27737226277372,0,2.18978102189781,5.10948905109489,0.364963503649635,0,0,0,1.45985401459854,4.74452554744525,0.547445255474452,2.55474452554745,16.4233576642336,0,5.83941605839416,0,0.182481751824818,7.2992700729927,0,0,3.28467153284672,0,5.83941605839416,0,1.09489051094891,0,1.27737226277372,0,0.547445255474452,4.37956204379562,5.10948905109489,548,-25.5474452554745,3.28467153284672,0,18.978102189781,0
33,1/3/1979,33904,0.33,0,99.99,1,350,3,0.259515570934256,0,0.173010380622837,0.173010380622837,0.346020761245675,0.0865051903114187,0.432525951557093,1.12456747404844,0.0865051903114187,0.346020761245675,3.89273356401384,8.30449826989619,2.7681660899654,0,5.79584775086505,0,5.79584775086505,0.173010380622837,0.173010380622837,0.951557093425606,1.55709342560554,2.7681660899654,8.39100346020761,0.346020761245675,0.173010380622837,0.0865051903114187,2.7681660899654,0,5.79584775086505,10.121107266436,0.346020761245675,0.259515570934256,0.778546712802768,0,1.81660899653979,1.81660899653979,3.28719723183391,1.55709342560554,6.4878892733564,0,3.719723183391,0,0.865051903114187,0,2.42214532871972,0,2.42214532871972,1.03806228373702,0.0865051903114187,0,0.519031141868512,0,2.85467128027682,1.03806228373702,0.778546712802768,2.42214532871972,2.59515570934256,1156,-14.878892733564,11.5051903114187,1.73010380622837,8.04498269896194,0.432525951557094
33,1/3/1979,33905,0.68639729900274,0,99.99,1,350,1,0,0,0,0,2.12765957446809,0,1.06382978723404,1.06382978723404,0,0,5.31914893617021,10.6382978723404,1.06382978723404,0,15.9574468085106,0,6.38297872340426,1.06382978723404,0,0,0,2.12765957446809,0,0,0,0,3.19148936170213,0,4.25531914893617,0,0,0,0,0,0,3.19148936170213,0,0,8.51063829787234,0,4.25531914893617,0,0,1.06382978723404,0,0,0,3.19148936170213,10.6382978723404,0,3.19148936170213,0,3.19148936170213,0,0,0,8.51063829787234,94,-22.3404255319149,2.12765957446809,0,8.51063829787234,2.12765957446809
33,1/3/1979,33906,1.81,0,99.99,5,350,3,1.0989010989011,0,0,0.879120879120879,0.659340659340659,0.659340659340659,2.63736263736264,5.27472527472527,0,1.0989010989011,2.63736263736264,5.27472527472527,0,0.43956043956044,8.13186813186813,0,12.0879120879121,0.659340659340659,0,0.879120879120879,2.1978021978022,4.17582417582418,2.85714285714286,1.53846153846154,0.879120879120879,0,1.97802197802198,0,6.59340659340659,4.61538461538462,0,0.659340659340659,0,0,0.43956043956044,3.51648351648352,0.879120879120879,1.75824175824176,9.01098901098901,0,3.95604395604396,0,0,0,0,0.659340659340659,2.85714285714286,0,1.0989010989011,0,1.0989010989011,0,1.97802197802198,2.1978021978022,0.879120879120879,1.75824175824176,0,455,-22.4175824175824,7.03296703296704,0.879120879120879,10.7692307692308,1.31868131868132
33,28/10/1982,33220,4.13434302693395,0,99.99,4,350,1,0.257400257400257,0,0.900900900900901,2.18790218790219,2.31660231660232,0.643500643500643,1.15830115830116,1.15830115830116,0,0,2.57400257400257,7.85070785070785,0.772200772200772,0,5.66280566280566,0,2.96010296010296,0.128700128700129,1.54440154440154,0,1.02960102960103,2.44530244530245,0.900900900900901,0.772200772200772,0,0,5.66280566280566,0,1.67310167310167,4.5045045045045,1.8018018018018,1.8018018018018,0.128700128700129,0,0.128700128700129,3.08880308880309,2.57400257400257,1.93050193050193,8.75160875160875,0,4.24710424710425,0,0.128700128700129,0.128700128700129,0,1.02960102960103,2.18790218790219,0.128700128700129,0.257400257400257,0,9.26640926640927,0,4.11840411840412,1.02960102960103,3.08880308880309,3.08880308880309,3.98970398970399,777,-31.4028314028314,5.14800514800515,0.128700128700129,10.6821106821107,2.96010296010296
33,28/10/1982,33320,48.380144777485,0,99.99,202,350,1,1.09018830525273,0,0.0991080277502478,3.61744301288404,0.743310208126858,0.445986124876115,2.62636273538157,0.545094152626363,0,0,4.11298315163528,0.792864222001982,0.545094152626363,0,4.16253716551041,0.198216055500496,10.5550049554014,0.0495540138751239,2.2794846382557,0.0495540138751239,0.594648166501487,2.18037661050545,3.96432111000991,0.0495540138751239,0,0.297324083250743,1.98216055500496,0,2.92368681863231,6.04558969276511,0.346878097125867,0.297324083250743,2.2794846382557,0,0.148662041625372,2.18037661050545,4.06342913776016,3.3201189296333,10.4558969276511,0,3.96432111000991,0,0,0,0,0.247770069375619,6.04558969276511,0.89197224975223,0.0495540138751239,0.148662041625372,5.74826560951437,0,2.2794846382557,1.83349851337958,1.38751238850347,4.3607532210109,0,2018,-10.9514370664024,6.49157581764123,2.32903865213082,13.7760158572844,1.18929633300297
33,28/10/1982,33430,6.80884888136412,0,99.99,12,350,1,1.09814687714482,0,0,1.85312285518188,0.137268359643102,0,2.19629375428964,1.09814687714482,0,0,1.78448867536033,1.44131777625257,0.411805078929307,0.0686341798215511,1.99039121482498,0.61770761839396,7.13795470144132,0,0.0686341798215511,1.99039121482498,3.56897735072066,1.92175703500343,2.12765957446809,0.205902539464653,0.0686341798215511,0.137268359643102,2.19629375428964,0.411805078929307,4.59849004804393,9.54015099519561,0.0686341798215511,0.0686341798215511,2.26492793411119,0,1.78448867536033,1.78448867536033,4.04941660947152,3.15717227179135,12.8345916266301,0.343170899107756,5.76527110501029,0,0.411805078929307,0,1.23541523678792,0,4.59849004804393,1.44131777625257,0.274536719286205,0.205902539464653,0.686341798215511,0,4.59849004804393,1.37268359643102,2.8140013726836,2.53946465339739,1.02951269732327,1457,-7.20658888126287,4.11805078929307,4.25531914893617,15.9917638984214,0.137268359643102
33,28/10/1982,33438,6,1,99.99,24,350,3,0,0,0,0,0,0,0.862068965517241,0,0,0,2.58620689655172,0,0,0,1.72413793103448,0,4.31034482758621,0,0,3.44827586206897,5.17241379310345,3.44827586206897,0,0,0,0,5.17241379310345,0,0,6.03448275862069,0,0,11.2068965517241,0,0,0,0,2.58620689655172,18.1034482758621,0,1.72413793103448,0,0,0,6.03448275862069,0,12.0689655172414,0,0,0,4.31034482758621,0,5.17241379310345,0.862068965517241,1.72413793103448,3.44827586206897,0,116,12.0689655172413,3.44827586206897,14.6551724137931,20.6896551724138,0
33,28/10/1982,33512,2.88680272552112,0,99.99,2,350,1,1.34493670886076,0,0,2.84810126582278,0.158227848101266,0.158227848101266,2.68987341772152,0.55379746835443,0,0,2.29430379746836,2.21518987341772,0.237341772151899,0,1.26582278481013,0,12.1835443037975,0,0.237341772151899,0,1.18670886075949,7.83227848101266,1.42405063291139,0,0,0,1.34493670886076,0,6.56645569620253,13.1329113924051,0,0,3.08544303797468,0,0.791139240506329,2.61075949367089,4.58860759493671,1.50316455696202,12.3417721518987,0,2.21518987341772,0,0.0791139240506329,0,1.18670886075949,0,2.13607594936709,2.21518987341772,0.237341772151899,0,1.42405063291139,0,2.76898734177215,1.18670886075949,2.21518987341772,1.02848101265823,0.712025316455696,1264,-14.9525316455696,9.25632911392405,3.08544303797468,13.8449367088608,0.316455696202532
33,28/10/1982,33610,20.5,1,99.99,82,350,1,0.860215053763441,0,0.21505376344086,3.51254480286738,0,0.14336917562724,1.61290322580645,2.25806451612903,0,0,1.68458781362007,0.50179211469534,3.2258064516129,0,2.72401433691756,0.860215053763441,6.34408602150538,0,0.39426523297491,2.61648745519713,4.62365591397849,1.32616487455197,1.97132616487455,0,0.03584229390681,0.21505376344086,1.97132616487455,0,6.81003584229391,7.4910394265233,0,0,2.8673835125448,0,0.752688172043011,1.97132616487455,3.87096774193548,1.54121863799283,5.34050179211469,0.39426523297491,6.23655913978495,0,1.21863799283154,0,1.93548387096774,0,7.8494623655914,0.21505376344086,0.28673835125448,0.03584229390681,0.10752688172043,0,5.62724014336918,1.54121863799283,3.33333333333333,2.75985663082437,0.716845878136201,2790,13.2616487455197,3.29749103942652,5.48387096774194,6.88172043010753,0.14336917562724
33,28/10/1982,33611,3.69143366360529,0,99.99,12,350,1,0.36563071297989,0,0.182815356489945,0.36563071297989,0.36563071297989,0.36563071297989,1.82815356489945,3.10786106032907,0,0,1.64533820840951,1.09689213893967,2.92504570383912,0.548446069469835,13.1627056672761,0,14.0767824497258,0.182815356489945,1.82815356489945,2.19378427787934,5.11882998171846,0.914076782449726,1.27970749542962,0,0,0.182815356489945,4.20475319926874,0,6.94698354661792,3.10786106032907,0.182815356489945,0,6.21572212065813,0,0.914076782449726,0.914076782449726,3.10786106032907,0.914076782449726,6.21572212065813,0.73126142595978,2.74223034734918,0,0,0,0.548446069469835,0,0.914076782449726,1.27970749542962,1.09689213893967,0,0.548446069469835,0,2.74223034734918,0.182815356489945,0.182815356489945,2.0109689213894,2.55941499085923,547,8.22669104204753,2.37659963436929,8.40950639853748,7.12979890310786,0.73126142595978
33,28/10/1982,33901,0.48,0,99.99,1,350,3,0.522193211488251,0,2.87206266318538,0.261096605744125,2.61096605744125,0.522193211488251,1.30548302872063,4.69973890339426,0.261096605744125,0,4.17754569190601,3.91644908616188,0.522193211488251,0,18.798955613577,0,2.34986945169713,0,0.261096605744125,0,0.783289817232376,1.0443864229765,0,0.783289817232376,0,0.261096605744125,5.74412532637076,0,2.61096605744125,2.61096605744125,0,0,0.783289817232376,0.261096605744125,0.261096605744125,4.96083550913838,0,2.87206266318538,5.22193211488251,0,6.52741514360313,0,0,3.39425587467363,0,0.783289817232376,0,0.261096605744125,1.56657963446475,0,6.78851174934726,0,0,0.261096605744125,0.522193211488251,2.088772845953,6.52741514360313,383,-23.4986945169713,1.0443864229765,0.783289817232376,8.09399477806789,3.1331592689295
33,28/10/1982,33902,1.89011095473352,0,99.99,8,350,1,0.0951474785918173,0,0,0.475737392959087,0.951474785918173,0,1.14176974310181,3.71075166508087,0,1.04662226450999,1.52235965746908,1.42721217887726,0,0,13.6060894386299,0,7.23120837297812,0,0.761179828734538,0,2.1883920076118,0.380589914367269,0.856327307326356,0.190294957183635,0.285442435775452,0.190294957183635,5.70884871550904,0,4.47193149381541,8.56327307326356,0.285442435775452,0,3.42530922930542,0,1.52235965746908,3.99619410085633,0.0951474785918173,3.3301617507136,10.1807802093245,0.0951474785918173,3.99619410085633,0,0,4.85252140818268,0,0,4.47193149381541,0.0951474785918173,0.570884871550904,0,0.285442435775452,0,0.761179828734538,0.190294957183635,0,2.28353948620362,4.75737392959087,1051,-6.56517602283539,1.52235965746908,3.42530922930542,13.5109419600381,0.951474785918173
33,28/10/1982,33905,0.66,0,99.99,1,350,3,0,0,0.43859649122807,1.53508771929825,3.47611048898843,0.219298245614035,1.6284061216872,0.751213139231056,0,0,6.82624113475177,6.19634191862635,0.751213139231056,0.657894736842105,15.6541620007465,0,6.26166480029862,0.531914893617021,0,0.657894736842105,0.87719298245614,2.16032101530422,0.87719298245614,0,0,0,4.22732362821948,0,2.78555431131019,1.97368421052632,0.219298245614035,0.657894736842105,2.19298245614035,0,0,1.8150429264651,0,1.09649122807018,6.88689809630459,0,6.73292273236282,0,0,2.50559910414334,0,0.43859649122807,0,1.59574468085106,7.07353490108249,0,2.03434117207913,0,2.4729376633072,0,0,0,5.79040686823442,161,-17.0912653975364,3.25681224337439,2.85087719298246,7.98338932437477,3.69540873460247
33,22/6/1986,33220,3.82704687962809,0,99.99,7,350,1,0.334168755221387,0,0.417710944026733,1.58730158730159,4.17710944026734,0.75187969924812,1.58730158730159,1.16959064327485,0,0.25062656641604,5.17961570593149,6.43274853801169,1.33667502088555,0,4.51127819548872,0.334168755221387,4.76190476190476,0.167084377610693,0.0835421888053467,0,0.0835421888053467,1.83792815371763,1.08604845446951,0.918964076858814,0,0,2.58980785296575,0,0,5.43024227234754,0.668337510442773,0.918964076858814,0.167084377610693,0.334168755221387,1.00250626566416,7.5187969924812,3.34168755221387,2.58980785296575,6.18212197159566,0,4.92898913951545,0,0.167084377610693,0,0,1.42021720969089,1.67084377610693,0.417710944026733,0.50125313283208,0,7.01754385964912,0,2.58980785296575,0.50125313283208,3.25814536340852,7.26817042606516,2.5062656641604,1197,-25.31328320802,3.59231411862991,0.167084377610693,8.7719298245614,4.92898913951545
33,22/6/1986,33320,44.3435565854559,0,99.99,184,350,1,1.01289134438306,0,0.0460405156537753,2.25598526703499,0.506445672191529,1.01289134438306,3.3609576427256,5.06445672191529,0,0,1.19705340699816,2.44014732965009,0.506445672191529,0,1.84162062615101,0.598526703499079,7.0902394106814,0,0.368324125230203,0.138121546961326,1.97974217311234,0.322283609576427,1.88766114180479,0.828729281767956,0,0.138121546961326,2.62430939226519,0,6.26151012891344,12.7992633517495,0.322283609576427,0.276243093922652,1.42725598526704,0.138121546961326,1.24309392265193,2.20994475138122,2.62430939226519,4.60405156537753,9.71454880294659,0.0460405156537753,1.33517495395948,0,0.368324125230203,0,0.0920810313075506,1.05893186003683,4.05156537753223,1.01289134438306,0.230202578268877,0,4.00552486187845,0,4.18968692449355,0.414364640883978,1.33517495395948,3.26887661141805,1.74953959484346,2172,-11.6482504604051,2.53222836095764,1.56537753222837,14.3186003683241,1.51933701657459
33,22/6/1986,33438,5.23,1,99.99,21,350,2,0.789993416721527,0,0,3.48913759052008,0.065832784726794,0,1.51415404871626,2.04081632653061,0,0,2.04081632653061,0.724160631994733,0.131665569453588,0,1.71165240289664,0.065832784726794,8.95325872284398,0.065832784726794,0.394996708360764,3.75246872942725,2.23831468071099,0.460829493087558,0.592495062541145,0,0,0,1.1191573403555,0,4.80579328505596,17.1823568136932,0,0,2.30414746543779,0,0,2.56747860434496,3.75246872942725,0.921658986175115,10.9940750493746,0.789993416721527,3.88413429888084,0,0,0,0.32916392363397,0,5.3982883475971,0.131665569453588,0.263331138907176,0,1.18499012508229,0,7.50493745885451,3.15997366688611,2.50164581961817,2.10664911125741,0.065832784726794,1519,1.57998683344306,1.0533245556287,6.05661619486504,11.9157340355497,0.065832784726794
33,22/6/1986,33439,2.74,1,99.99,11,350,2,0.789993416721527,0,0,3.48913759052008,0.065832784726794,0,1.51415404871626,2.04081632653061,0,0,2.04081632653061,0.724160631994733,0.131665569453588,0,1.71165240289664,0.065832784726794,8.95325872284398,0.065832784726794,0.394996708360764,3.75246872942725,2.23831468071099,0.460829493087558,0.592495062541145,0,0,0,1.1191573403555,0,4.80579328505596,17.1823568136932,0,0,2.30414746543779,0,0,2.56747860434496,3.75246872942725,0.921658986175115,10.9940750493746,0.789993416721527,3.88413429888084,0,0,0,0.32916392363397,0,5.3982883475971,0.131665569453588,0.263331138907176,0,1.18499012508229,0,7.50493745885451,3.15997366688611,2.50164581961817,2.10664911125741,0.065832784726794,1519,1.57998683344306,1.0533245556287,6.05661619486504,11.9157340355497,0.065832784726794
33,22/6/1986,33512,9.15990458311302,0,99.99,19,350,1,0.951248513674197,0,0,4.87514863258026,0.356718192627824,0.653983353151011,2.37812128418549,2.19976218787158,0,0,1.72413793103448,2.55648038049941,0.178359096313912,0,1.54577883472057,0,9.57193816884661,0,0.772889417360285,0.772889417360285,2.25921521997622,4.69678953626635,2.02140309155767,0,0.356718192627824,0,4.9346016646849,0,5.17241379310345,5.05350772889417,0.0594530321046373,0,1.24851367419738,0,0.594530321046373,3.09155766944114,4.63733650416171,3.0321046373365,10.9988109393579,0.356718192627824,3.68608799048752,0,0,0,0,0,3.86444708680143,0.416171224732461,0.356718192627824,0,1.78359096313912,0,3.38882282996433,3.09155766944114,1.12960760998811,2.97265160523187,2.25921521997622,1682,-13.0796670630202,6.77764565992866,2.02140309155767,14.0309155766944,1.01070154577883
33,22/6/1986,33610,18.17,1,99.99,73,350,1,1.75038051750381,0,0.190258751902588,2.73972602739726,0.076103500761035,0.266362252663623,2.3972602739726,2.73972602739726,0,0,3.84322678843227,3.0441400304414,3.38660578386606,0,2.32115677321157,0.60882800608828,4.52815829528158,0.114155251141552,1.33181126331811,7.87671232876712,3.46270928462709,0.45662100456621,1.56012176560122,0,0,0.15220700152207,2.70167427701674,0,4.90867579908676,4.5662100456621,0,0,1.97869101978691,0,0.76103500761035,1.63622526636225,3.84322678843227,2.09284627092846,6.43074581430746,0.45662100456621,3.15829528158295,0,1.17960426179604,0,2.20700152207001,0,3.00608828006088,0.494672754946728,0.342465753424657,0,1.36986301369863,0.190258751902588,5.55555555555556,0.837138508371385,1.17960426179604,3.6910197869102,4.5662100456621,2628,13.1659056316591,2.01674277016743,9.85540334855403,8.52359208523592,0.342465753424657
33,22/6/1986,33611,5.05248616224995,0,99.99,18,350,1,0.25062656641604,0,0.0835421888053467,1.33667502088555,0,0.167084377610693,1.2531328320802,5.17961570593149,0,0,1.2531328320802,0.334168755221387,0.835421888053467,0.0835421888053467,8.68838763575606,0.0835421888053467,10.5263157894737,0,0,4.17710944026734,8.7719298245614,1.92147034252297,1.2531328320802,0,0,0,2.5062656641604,0,6.34920634920635,10.359231411863,0.167084377610693,0,3.34168755221387,0,0.50125313283208,0.417710944026733,1.42021720969089,1.08604845446951,5.68086883876358,0.417710944026733,5.34670008354219,0,0,0,0.25062656641604,0,7.35171261487051,0,0.417710944026733,0,0.417710944026733,0,5.0125313283208,1.42021720969089,0.417710944026733,0.835421888053467,0.0835421888053467,1197,11.1111111111111,3.34168755221387,7.5187969924812,6.76691729323308,0.167084377610693
33,22/6/1986,33901,0.533280290741946,0,99.99,2,350,1,0.522193211488251,0,2.87206266318538,0.261096605744125,2.61096605744125,0.522193211488251,1.30548302872063,4.69973890339426,0.261096605744125,0,4.177545691906,3.91644908616188,0.522193211488251,0,18.798955613577,0,2.34986945169713,0,0.261096605744125,0,0.783289817232376,1.0443864229765,0,0.783289817232376,0,0.261096605744125,5.74412532637076,0,2.61096605744125,2.61096605744125,0,0,0.783289817232376,0.261096605744125,0.261096605744125,4.96083550913838,0,2.87206266318538,5.22193211488251,0,6.52741514360313,0,0,3.39425587467363,0,0.783289817232376,0,0.261096605744125,1.56657963446475,0,6.78851174934726,0,0,0.261096605744125,0.522193211488251,2.088772845953,6.52741514360313,383,-23.4986945169713,1.0443864229765,0.783289817232376,8.09399477806788,3.1331592689295
33,22/6/1986,33902,1.54230998492909,0,99.99,6,350,1,0,0,0,0.608695652173913,0.956521739130435,0,1.56521739130435,7.73913043478261,0,0.608695652173913,3.47826086956522,1.65217391304348,0,0,13.1304347826087,0,3.1304347826087,0,0.521739130434783,0.695652173913043,3.04347826086957,0.173913043478261,1.56521739130435,0.434782608695652,0,0,2.17391304347826,0,3.39130434782609,11.0434782608696,0.260869565217391,0,4.69565217391304,0,0.260869565217391,3.1304347826087,1.82608695652174,1.39130434782609,6.43478260869565,0,1.82608695652174,0,0,5.30434782608696,0,0,5.04347826086957,0.0869565217391304,1.1304347826087,0,0.260869565217391,0,0,0.173913043478261,3.21739130434783,5.91304347826087,3.1304347826087,1150,3.47826086956522,2,5.39130434782609,7.82608695652174,0.956521739130435
33,22/6/1986,33904,0.36,0,99.99,1,350,3,0.259515570934256,0,0.173010380622837,0.173010380622837,0.346020761245675,0.0865051903114187,0.432525951557093,1.12456747404844,0.0865051903114187,0.346020761245675,3.89273356401384,8.30449826989619,2.7681660899654,0,5.79584775086505,0,5.79584775086505,0.173010380622837,0.173010380622837,0.951557093425606,1.55709342560554,2.7681660899654,8.39100346020761,0.346020761245675,0.173010380622837,0.0865051903114187,2.7681660899654,0,5.79584775086505,10.121107266436,0.346020761245675,0.259515570934256,0.778546712802768,0,1.81660899653979,1.81660899653979,3.28719723183391,1.55709342560554,6.4878892733564,0,3.719723183391,0,0.865051903114187,0,2.42214532871972,0,2.42214532871972,1.03806228373702,0.0865051903114187,0,0.519031141868512,0,2.85467128027682,1.03806228373702,0.778546712802768,2.42214532871972,2.59515570934256,1156,-14.878892733564,11.5051903114187,1.73010380622837,8.04498269896194,0.432525951557094
33,22/6/1986,33905,0.617262733285531,0,99.99,0,350,1,0,0,0.87719298245614,3.07017543859649,4.82456140350877,0.43859649122807,2.19298245614035,0.43859649122807,0,0,8.33333333333333,1.75438596491228,0.43859649122807,1.31578947368421,15.3508771929825,0,6.14035087719298,0,0,1.31578947368421,1.75438596491228,2.19298245614035,1.75438596491228,0,0,0,5.26315789473684,0,1.31578947368421,3.94736842105263,0.43859649122807,1.31578947368421,4.3859649122807,0,0,0.43859649122807,0,2.19298245614035,5.26315789473684,0,9.21052631578947,0,0,3.94736842105263,0,0.87719298245614,0,0,3.50877192982456,0,0.87719298245614,0,1.75438596491228,0,0,0,3.07017543859649,228,-11.8421052631579,4.3859649122807,5.70175438596491,7.45614035087719,5.26315789473684
33,29/10/1989,33220,9.13256575258852,0,99.99,17,350,1,1.15540150202195,0,0.98209127671866,0.462160600808781,2.31080300404391,0.462160600808781,4.27498555748122,3.11958405545927,0,0.0577700751010976,1.84864240323512,3.92836510687464,0.519930675909879,0,3.58174465626805,0.173310225303293,4.8526863084922,0,0,0,0,2.94627383015598,2.25303292894281,0.173310225303293,0,0,1.50202195262854,0,1.32871172732525,6.18139803581745,0.866551126516464,1.67533217793183,0,0.0577700751010976,1.61756210283073,5.37261698440208,2.65742345465049,4.15944540727903,12.3627960716349,0,6.29693818601964,0,0.0577700751010976,0,0,0.808781051415367,1.03986135181976,0,0.346620450606586,0.0577700751010976,5.60369728480647,0,3.17735413056037,0.866551126516464,4.33275563258232,2.5418833044483,3.98613518197574,1731,-40.0346620450607,6.06585788561525,0,16.5222414789139,2.77296360485269
33,29/10/1989,33320,39.8770756378465,0,99.99,175,350,1,1.7579445571332,0,0,0.878972278566599,0.608519269776876,0.878972278566599,3.04259634888438,4.93576741041244,0,0,1.01419878296146,1.21703853955375,0.405679513184584,0,2.90736984448952,0.270453008789723,3.11020960108181,0,0.135226504394861,0.0676132521974307,0.743745774171738,0.338066260987153,0.0676132521974307,0.473292765382015,0,0,2.77214334009466,0,4.53008789722786,10.7505070993915,0.811359026369168,0,0.473292765382015,0,1.41987829614604,4.05679513184584,4.59770114942529,3.3130493576741,17.5118323191345,0.0676132521974307,3.3130493576741,0,0.676132521974307,0,0,0.338066260987153,4.53008789722786,0.811359026369168,0.202839756592292,0,4.32724814063556,0,4.1920216362407,0.540906017579446,1.48749154834348,4.73292765382015,1.69033130493577,1479,-22.3123732251521,1.21703853955375,0.540906017579446,20.8248816768087,1.48749154834348
